# BUSCO version is: 3.0.2 
# The lineage dataset is: saccharomycetales_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1711)
# To reproduce this run: python /groups/itay_mayrose/liorglic/miniconda3/envs/NGS_course/bin/run_busco -i scaffolds.fasta -o BUSCO -l /groups/itay_mayrose/nosnap/liorglic/NGS_course/master/lesson6/saccharomycetales_odb9/ -m genome -c 30 -sp saccharomyces_cerevisiae_S288C
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092E09V6	Complete	NODE_10_length_202365_cov_37.197761	84731	85948	617.3	358
EOG092E09WJ	Complete	NODE_25_length_130207_cov_38.132653	22475	23620	493.6	319
EOG092E09WX	Complete	NODE_19_length_158332_cov_37.014670	143196	144395	679.7	360
EOG092E09XO	Complete	NODE_50_length_87663_cov_38.352959	39498	40655	464.9	317
EOG092E09YB	Complete	NODE_12_length_177874_cov_37.650813	145831	146982	512.6	312
EOG092E09YH	Complete	NODE_29_length_123016_cov_37.091745	54236	55537	672.5	389
EOG092E09ZA	Complete	NODE_9_length_202726_cov_40.339476	188768	190662	586.8	330
EOG092E09ZN	Complete	NODE_44_length_93162_cov_37.878237	56432	57769	569.0	384
EOG092E0A02	Complete	NODE_18_length_158840_cov_37.599244	98736	99899	630.5	333
EOG092E0A14	Complete	NODE_2_length_376067_cov_37.491936	268752	270083	235.5	321
EOG092E0A2A	Complete	NODE_12_length_177874_cov_37.650813	152407	154413	639.1	326
EOG092E0A2P	Complete	NODE_10_length_202365_cov_37.197761	28778	30298	233.2	316
EOG092E0A3D	Complete	NODE_6_length_246120_cov_37.254880	1126	2433	771.1	338
EOG092E0A3I	Complete	NODE_8_length_203896_cov_38.927669	107655	108836	572.3	312
EOG092E0A3R	Complete	NODE_2_length_376067_cov_37.491936	180160	181770	491.4	291
EOG092E0A3X	Complete	NODE_1_length_449352_cov_38.101223	215844	216995	639.1	333
EOG092E0A4I	Complete	NODE_18_length_158840_cov_37.599244	44005	45777	361.0	430
EOG092E0A4T	Complete	NODE_41_length_103215_cov_37.184383	83515	85470	567.8	375
EOG092E0A4Y	Complete	NODE_72_length_63782_cov_37.885104	34487	36319	569.1	341
EOG092E0A5H	Complete	NODE_86_length_43021_cov_38.225737	32922	34109	267.6	240
EOG092E0A5I	Complete	NODE_7_length_204331_cov_37.767266	143223	144572	810.0	381
EOG092E0A6Q	Complete	NODE_52_length_86079_cov_37.701641	52216	53529	775.1	388
EOG092E0A6X	Complete	NODE_3_length_358462_cov_38.441710	117073	118230	475.8	310
EOG092E0A79	Complete	NODE_11_length_195637_cov_39.932688	174874	176061	766.5	344
EOG092E0A7D	Complete	NODE_33_length_110769_cov_38.314531	75795	76976	392.4	323
EOG092E0A88	Complete	NODE_4_length_296178_cov_37.378083	138486	139799	826.0	379
EOG092E0A94	Complete	NODE_7_length_204331_cov_37.767266	47842	49188	558.3	365
EOG092E0A9V	Complete	NODE_21_length_147213_cov_37.852906	122940	124298	666.1	377
EOG092E0AA2	Complete	NODE_4_length_296178_cov_37.378083	163767	165053	529.1	337
EOG092E0AA5	Complete	NODE_61_length_72850_cov_38.935820	44907	46442	735.8	449
EOG092E0AAF	Complete	NODE_28_length_124187_cov_40.500371	5530	6831	491.4	360
EOG092E0AAM	Complete	NODE_26_length_128386_cov_37.385480	69933	71045	764.2	349
EOG092E0AAS	Complete	NODE_52_length_86079_cov_37.701641	39168	40691	501.2	341
EOG092E0AB5	Complete	NODE_9_length_202726_cov_40.339476	94706	95869	661.6	327
EOG092E0ABA	Complete	NODE_54_length_82353_cov_37.462368	51903	53216	759.4	384
EOG092E0ABB	Complete	NODE_65_length_69438_cov_37.092645	3193	4512	691.9	335
EOG092E0ABZ	Complete	NODE_62_length_71708_cov_38.523691	17504	19165	502.0	356
EOG092E0ACR	Complete	NODE_28_length_124187_cov_40.500371	55615	57774	325.9	304
EOG092E0ACY	Complete	NODE_22_length_146985_cov_40.567195	121526	122737	457.1	314
EOG092E0AD7	Complete	NODE_48_length_89158_cov_37.420244	15919	17046	509.8	315
EOG092E0AD9	Complete	NODE_10_length_202365_cov_37.197761	91197	92552	547.8	322
EOG092E0ADG	Complete	NODE_17_length_162010_cov_37.467976	2135	3412	656.8	364
EOG092E0ADH	Complete	NODE_75_length_61241_cov_41.526264	57577	58905	546.6	351
EOG092E0AEA	Complete	NODE_1_length_449352_cov_38.101223	415424	416986	704.3	380
EOG092E0AEX	Complete	NODE_15_length_165883_cov_37.897617	164449	165771	556.4	358
EOG092E0AFJ	Complete	NODE_5_length_269732_cov_38.018630	107779	109233	658.7	408
EOG092E0AG8	Complete	NODE_42_length_97169_cov_37.579319	51019	53157	316.9	229
EOG092E0AGB	Complete	NODE_43_length_93659_cov_37.563982	50065	51270	329.2	253
EOG092E0AH0	Complete	NODE_20_length_155575_cov_37.679559	11156	12295	457.9	298
EOG092E0AH1	Complete	NODE_4_length_296178_cov_37.378083	114836	115951	198.7	167
EOG092E0AH5	Complete	NODE_40_length_103526_cov_38.150216	76943	78370	666.1	389
EOG092E0AIS	Complete	NODE_42_length_97169_cov_37.579319	15752	16936	402.4	271
EOG092E0AK9	Complete	NODE_32_length_114727_cov_40.819494	27182	28312	684.7	341
EOG092E0AKM	Complete	NODE_40_length_103526_cov_38.150216	64910	66376	370.2	304
EOG092E0AKQ	Complete	NODE_93_length_37754_cov_35.608372	17940	19862	339.3	447
EOG092E0AKY	Complete	NODE_12_length_177874_cov_37.650813	53433	54902	486.7	371
EOG092E0AL9	Complete	NODE_17_length_162010_cov_37.467976	45214	46437	484.0	322
EOG092E0ALI	Complete	NODE_4_length_296178_cov_37.378083	11808	12995	534.2	333
EOG092E0AN7	Complete	NODE_18_length_158840_cov_37.599244	17148	18458	341.2	298
EOG092E0ANE	Complete	NODE_38_length_105757_cov_40.328830	60167	61501	764.6	401
EOG092E0AO5	Complete	NODE_4_length_296178_cov_37.378083	16474	17787	713.9	353
EOG092E0AOJ	Complete	NODE_8_length_203896_cov_38.927669	99156	100358	385.9	270
EOG092E0AP2	Complete	NODE_19_length_158332_cov_37.014670	25416	26564	186.8	244
EOG092E0AP3	Complete	NODE_69_length_65092_cov_38.236542	10427	11692	640.3	326
EOG092E0APS	Complete	NODE_57_length_78326_cov_37.604541	10686	12725	424.1	320
EOG092E0APT	Complete	NODE_77_length_52030_cov_37.366965	47446	48639	308.4	285
EOG092E0AQL	Complete	NODE_51_length_87655_cov_37.439829	24906	26360	569.0	341
EOG092E0AS1	Complete	NODE_9_length_202726_cov_40.339476	113731	114855	372.2	239
EOG092E0ASB	Complete	NODE_75_length_61241_cov_41.526264	48286	49734	691.8	392
EOG092E0ASN	Complete	NODE_63_length_71111_cov_39.342181	55064	56071	399.4	246
EOG092E0ATO	Complete	NODE_37_length_106147_cov_39.123789	15303	16487	658.6	336
EOG092E0AUO	Complete	NODE_20_length_155575_cov_37.679559	100923	102338	460.8	310
EOG092E0AVE	Complete	NODE_44_length_93162_cov_37.878237	25134	26294	643.7	342
EOG092E0AVS	Complete	NODE_28_length_124187_cov_40.500371	39039	40145	482.2	281
EOG092E0AXL	Complete	NODE_1_length_449352_cov_38.101223	143357	144556	358.7	306
EOG092E0AY7	Complete	NODE_5_length_269732_cov_38.018630	44250	45404	219.9	275
EOG092E0AYL	Complete	NODE_5_length_269732_cov_38.018630	254021	255469	760.0	435
EOG092E0AZH	Complete	NODE_13_length_175709_cov_37.194718	76065	77419	542.5	307
EOG092E0AZU	Complete	NODE_47_length_90333_cov_36.846142	80792	81976	712.2	360
EOG092E0AZX	Complete	NODE_75_length_61241_cov_41.526264	39464	40963	514.8	370
EOG092E0B01	Complete	NODE_64_length_70580_cov_37.890067	9802	10899	618.4	328
EOG092E0B04	Complete	NODE_56_length_80822_cov_38.632325	67330	68541	437.8	302
EOG092E0B0D	Complete	NODE_99_length_32760_cov_37.231341	17028	18191	773.6	365
EOG092E0B14	Complete	NODE_10_length_202365_cov_37.197761	185227	186597	393.2	300
EOG092E0B1Z	Complete	NODE_79_length_47525_cov_37.539393	26249	27523	513.8	282
EOG092E0B2P	Complete	NODE_40_length_103526_cov_38.150216	33170	34264	378.2	272
EOG092E0B38	Complete	NODE_97_length_34672_cov_35.609903	27043	28224	495.1	256
EOG092E0B3R	Complete	NODE_3_length_358462_cov_38.441710	160741	161856	606.7	318
EOG092E0B43	Complete	NODE_9_length_202726_cov_40.339476	25093	26166	578.6	319
EOG092E0B6P	Complete	NODE_2_length_376067_cov_37.491936	281907	283085	508.6	318
EOG092E0B7Y	Complete	NODE_8_length_203896_cov_38.927669	4573	5790	755.0	345
EOG092E0B8C	Complete	NODE_39_length_104501_cov_36.346954	46717	48222	578.1	414
EOG092E0BA4	Complete	NODE_38_length_105757_cov_40.328830	74240	75385	455.1	294
EOG092E0BBE	Complete	NODE_72_length_63782_cov_37.885104	57895	58944	502.2	280
EOG092E0BBP	Complete	NODE_49_length_89111_cov_37.128155	70580	71638	413.6	287
EOG092E0BCM	Complete	NODE_47_length_90333_cov_36.846142	82987	84129	467.2	312
EOG092E0BCQ	Complete	NODE_4_length_296178_cov_37.378083	118625	119962	734.0	377
EOG092E0BCT	Complete	NODE_37_length_106147_cov_39.123789	37857	38963	654.1	340
EOG092E0BD4	Complete	NODE_11_length_195637_cov_39.932688	83221	84324	522.2	296
EOG092E0BD8	Complete	NODE_13_length_175709_cov_37.194718	113569	114765	666.5	364
EOG092E0BDM	Complete	NODE_14_length_166516_cov_37.805690	14705	16372	497.4	394
EOG092E0BDX	Complete	NODE_10_length_202365_cov_37.197761	191945	193036	311.3	241
EOG092E0BED	Complete	NODE_23_length_142158_cov_37.948699	76468	77916	670.0	375
EOG092E0BFD	Complete	NODE_74_length_61744_cov_36.169576	56078	57970	682.0	421
EOG092E0BGM	Complete	NODE_11_length_195637_cov_39.932688	101799	103874	386.9	411
EOG092E0BGO	Complete	NODE_13_length_175709_cov_37.194718	149103	150164	174.5	172
EOG092E0BHZ	Complete	NODE_8_length_203896_cov_38.927669	101468	102439	386.5	268
EOG092E0BI0	Complete	NODE_32_length_114727_cov_40.819494	67672	68925	480.7	295
EOG092E0BIC	Complete	NODE_18_length_158840_cov_37.599244	42739	43764	341.2	275
EOG092E0BJ8	Complete	NODE_35_length_108403_cov_41.344455	3472	4818	685.6	385
EOG092E0BJM	Complete	NODE_7_length_204331_cov_37.767266	133677	134738	503.1	331
EOG092E0BJU	Complete	NODE_13_length_175709_cov_37.194718	88488	90155	622.7	341
EOG092E0BJW	Complete	NODE_105_length_27193_cov_37.232221	669	1676	268.8	229
EOG092E0BJY	Complete	NODE_15_length_165883_cov_37.897617	44588	45706	348.4	286
EOG092E0BK7	Complete	NODE_23_length_142158_cov_37.948699	140770	141939	353.7	262
EOG092E0BLF	Complete	NODE_36_length_107630_cov_38.520744	91189	92322	539.9	302
EOG092E0BLS	Complete	NODE_33_length_110769_cov_38.314531	15976	17262	764.6	359
EOG092E0BM7	Complete	NODE_79_length_47525_cov_37.539393	16269	17504	731.4	380
EOG092E0BMK	Complete	NODE_2_length_376067_cov_37.491936	173975	175366	323.6	336
EOG092E0BMM	Complete	NODE_91_length_39580_cov_38.513371	20889	22562	596.5	410
EOG092E0BMZ	Complete	NODE_1_length_449352_cov_38.101223	325645	327468	275.2	337
EOG092E0BNS	Complete	NODE_27_length_128337_cov_38.689777	76810	77853	560.0	326
EOG092E0BOJ	Complete	NODE_18_length_158840_cov_37.599244	25653	26876	479.5	344
EOG092E0BOW	Complete	NODE_3_length_358462_cov_38.441710	345465	346760	581.1	355
EOG092E0BP6	Complete	NODE_86_length_43021_cov_38.225737	15664	16779	478.1	311
EOG092E0BPP	Complete	NODE_21_length_147213_cov_37.852906	77713	78981	357.2	288
EOG092E0BPR	Complete	NODE_7_length_204331_cov_37.767266	167817	169514	565.9	437
EOG092E0BQY	Complete	NODE_42_length_97169_cov_37.579319	26080	27837	459.9	397
EOG092E0BR7	Complete	NODE_94_length_36672_cov_37.668542	16628	18313	647.8	421
EOG092E0BRP	Complete	NODE_6_length_246120_cov_37.254880	189462	190418	527.6	289
EOG092E0BUF	Complete	NODE_60_length_76343_cov_37.782272	19545	20708	646.1	337
EOG092E0BUP	Complete	NODE_93_length_37754_cov_35.608372	6751	7893	688.2	305
EOG092E0BUS	Complete	NODE_6_length_246120_cov_37.254880	120962	122764	544.5	367
EOG092E0BVH	Complete	NODE_20_length_155575_cov_37.679559	9662	10654	364.4	257
EOG092E0BVV	Complete	NODE_52_length_86079_cov_37.701641	54078	54923	416.1	236
EOG092E0BVZ	Complete	NODE_48_length_89158_cov_37.420244	2468	3859	665.6	361
EOG092E0BW7	Complete	NODE_85_length_43106_cov_37.185919	31309	32406	671.8	331
EOG092E0BWK	Complete	NODE_53_length_84142_cov_39.096139	78917	80098	570.3	309
EOG092E0BXL	Complete	NODE_26_length_128386_cov_37.385480	35625	37738	277.3	249
EOG092E0BXS	Complete	NODE_63_length_71111_cov_39.342181	21291	22355	404.1	336
EOG092E0BY1	Complete	NODE_136_length_7259_cov_33.062743	897	2081	357.1	307
EOG092E0BY4	Complete	NODE_57_length_78326_cov_37.604541	6030	7460	509.6	391
EOG092E0BYL	Complete	NODE_5_length_269732_cov_38.018630	147517	148620	591.7	327
EOG092E0BYW	Complete	NODE_10_length_202365_cov_37.197761	90045	91121	468.5	311
EOG092E0BZ4	Complete	NODE_6_length_246120_cov_37.254880	36776	37810	324.0	251
EOG092E0BZL	Complete	NODE_39_length_104501_cov_36.346954	38517	39593	226.3	225
EOG092E0BZZ	Complete	NODE_99_length_32760_cov_37.231341	29515	30702	300.0	283
EOG092E0C00	Missing
EOG092E0C01	Complete	NODE_50_length_87663_cov_38.352959	33615	34910	275.1	225
EOG092E0C0L	Complete	NODE_45_length_92879_cov_39.059672	26240	28018	362.9	372
EOG092E0C0U	Complete	NODE_59_length_76837_cov_42.231799	33147	34514	579.6	392
EOG092E0C1T	Complete	NODE_34_length_108592_cov_37.662493	69729	70766	457.2	251
EOG092E0C2Q	Complete	NODE_10_length_202365_cov_37.197761	164960	165961	427.8	294
EOG092E0C2T	Complete	NODE_19_length_158332_cov_37.014670	92150	93238	597.0	318
EOG092E0C31	Complete	NODE_34_length_108592_cov_37.662493	22504	23775	341.6	272
EOG092E0C37	Complete	NODE_53_length_84142_cov_39.096139	43138	44490	508.8	353
EOG092E0C3H	Complete	NODE_83_length_44730_cov_36.130006	22294	23280	607.3	293
EOG092E0C3L	Complete	NODE_92_length_39131_cov_39.282142	11149	12270	653.4	340
EOG092E0C3Q	Complete	NODE_26_length_128386_cov_37.385480	41084	42265	367.2	283
EOG092E0C41	Complete	NODE_59_length_76837_cov_42.231799	21131	22168	472.9	266
EOG092E0C49	Complete	NODE_52_length_86079_cov_37.701641	7615	8868	450.1	311
EOG092E0C4B	Complete	NODE_65_length_69438_cov_37.092645	17127	18917	641.9	453
EOG092E0C53	Complete	NODE_6_length_246120_cov_37.254880	170001	171257	644.1	365
EOG092E0C5A	Complete	NODE_17_length_162010_cov_37.467976	27217	28290	562.7	300
EOG092E0C63	Complete	NODE_29_length_123016_cov_37.091745	14531	16342	339.8	404
EOG092E0C6W	Complete	NODE_63_length_71111_cov_39.342181	29122	31359	287.9	445
EOG092E0C7E	Complete	NODE_68_length_65137_cov_36.859608	39871	40623	208.0	145
EOG092E0C7X	Complete	NODE_14_length_166516_cov_37.805690	11057	12037	233.9	245
EOG092E0C7Y	Complete	NODE_32_length_114727_cov_40.819494	37410	38435	279.8	273
EOG092E0C91	Complete	NODE_55_length_81905_cov_48.194246	40719	41984	586.7	326
EOG092E0C96	Complete	NODE_46_length_91379_cov_42.106763	15764	17353	509.0	394
EOG092E0C9D	Missing
EOG092E0C9Y	Complete	NODE_35_length_108403_cov_41.344455	19404	20327	353.4	224
EOG092E0CA1	Complete	NODE_4_length_296178_cov_37.378083	143383	144426	540.2	318
EOG092E0CA2	Complete	NODE_24_length_140947_cov_37.030513	86149	87213	542.8	301
EOG092E0CA4	Complete	NODE_1_length_449352_cov_38.101223	238026	239105	365.8	230
EOG092E0CA7	Complete	NODE_28_length_124187_cov_40.500371	104087	105202	403.3	311
EOG092E0CAD	Complete	NODE_46_length_91379_cov_42.106763	17697	19007	288.9	351
EOG092E0CAM	Complete	NODE_72_length_63782_cov_37.885104	44651	46042	371.2	337
EOG092E0CAO	Complete	NODE_81_length_46679_cov_37.465876	42209	43825	464.9	364
EOG092E0CAP	Complete	NODE_5_length_269732_cov_38.018630	169000	170634	616.0	418
EOG092E0CAS	Complete	NODE_1_length_449352_cov_38.101223	206124	207104	382.3	243
EOG092E0CAY	Complete	NODE_1_length_449352_cov_38.101223	347146	348417	603.7	329
EOG092E0CBE	Complete	NODE_1_length_449352_cov_38.101223	191040	192742	247.5	214
EOG092E0CBV	Complete	NODE_46_length_91379_cov_42.106763	58779	60068	340.6	309
EOG092E0CBX	Complete	NODE_19_length_158332_cov_37.014670	130324	133368	350.2	362
EOG092E0CCF	Complete	NODE_1_length_449352_cov_38.101223	274154	276043	361.7	424
EOG092E0CCJ	Complete	NODE_32_length_114727_cov_40.819494	80690	81727	102.2	113
EOG092E0CCN	Complete	NODE_12_length_177874_cov_37.650813	1602	2741	381.4	247
EOG092E0CCS	Complete	NODE_59_length_76837_cov_42.231799	51469	52611	433.5	307
EOG092E0CCU	Complete	NODE_59_length_76837_cov_42.231799	69013	70458	445.0	311
EOG092E0CCX	Complete	NODE_89_length_39876_cov_37.342809	13941	14882	221.6	216
EOG092E0CDL	Complete	NODE_65_length_69438_cov_37.092645	59170	60516	402.2	324
EOG092E0CDQ	Complete	NODE_2_length_376067_cov_37.491936	243007	244551	742.1	428
EOG092E0CER	Complete	NODE_3_length_358462_cov_38.441710	29397	30578	404.6	270
EOG092E0CFT	Complete	NODE_24_length_140947_cov_37.030513	100630	101619	595.6	293
EOG092E0CH2	Complete	NODE_23_length_142158_cov_37.948699	90689	91918	666.2	355
EOG092E0CHN	Complete	NODE_19_length_158332_cov_37.014670	97469	98455	570.5	294
EOG092E0CI4	Complete	NODE_2_length_376067_cov_37.491936	221614	222762	615.0	328
EOG092E0CI7	Complete	NODE_79_length_47525_cov_37.539393	6545	8374	446.4	423
EOG092E0CIF	Complete	NODE_90_length_39707_cov_38.092807	32832	33815	464.5	278
EOG092E0CIG	Complete	NODE_21_length_147213_cov_37.852906	98651	99709	566.5	309
EOG092E0CIW	Complete	NODE_27_length_128337_cov_38.689777	123144	124796	329.0	223
EOG092E0CJF	Fragmented	NODE_5_length_269732_cov_38.018630	74504	84681	543.1	400
EOG092E0CJM	Complete	NODE_30_length_120878_cov_43.023795	79011	80027	493.6	288
EOG092E0CJO	Complete	NODE_3_length_358462_cov_38.441710	177402	178499	497.1	301
EOG092E0CK2	Complete	NODE_32_length_114727_cov_40.819494	18753	19994	585.4	350
EOG092E0CKD	Complete	NODE_23_length_142158_cov_37.948699	75262	76185	324.0	218
EOG092E0CKP	Complete	NODE_1_length_449352_cov_38.101223	116817	117824	339.9	260
EOG092E0CKY	Complete	NODE_24_length_140947_cov_37.030513	29175	31037	474.9	439
EOG092E0CL1	Complete	NODE_11_length_195637_cov_39.932688	139315	140361	533.7	295
EOG092E0CL9	Complete	NODE_120_length_14186_cov_36.612908	12712	13647	621.5	275
EOG092E0CLD	Complete	NODE_66_length_68724_cov_37.230657	60271	61338	286.2	235
EOG092E0CLE	Complete	NODE_24_length_140947_cov_37.030513	99353	100408	269.6	247
EOG092E0CLG	Complete	NODE_67_length_66048_cov_38.081266	26192	27184	145.2	167
EOG092E0CLH	Complete	NODE_2_length_376067_cov_37.491936	74487	77122	443.0	290
EOG092E0CML	Complete	NODE_52_length_86079_cov_37.701641	14296	15594	770.0	355
EOG092E0CMR	Complete	NODE_23_length_142158_cov_37.948699	93597	95033	526.3	345
EOG092E0CN2	Complete	NODE_22_length_146985_cov_40.567195	29930	30901	311.9	252
EOG092E0CNE	Complete	NODE_186_length_1066_cov_80.533136	1	1066	671.3	328
EOG092E0CNH	Complete	NODE_98_length_34128_cov_37.335427	18964	20244	498.9	341
EOG092E0CNS	Complete	NODE_2_length_376067_cov_37.491936	324463	325788	411.5	281
EOG092E0CNW	Complete	NODE_5_length_269732_cov_38.018630	247993	249228	132.1	256
EOG092E0COL	Complete	NODE_1_length_449352_cov_38.101223	304240	305370	429.9	299
EOG092E0COM	Complete	NODE_50_length_87663_cov_38.352959	37277	38146	312.4	218
EOG092E0CON	Complete	NODE_10_length_202365_cov_37.197761	151645	152679	233.4	226
EOG092E0COW	Complete	NODE_38_length_105757_cov_40.328830	29581	31143	566.1	370
EOG092E0COZ	Complete	NODE_3_length_358462_cov_38.441710	281032	281988	506.7	262
EOG092E0CPE	Complete	NODE_20_length_155575_cov_37.679559	63707	64756	469.6	269
EOG092E0CQ9	Complete	NODE_24_length_140947_cov_37.030513	32032	33060	155.7	242
EOG092E0CQF	Complete	NODE_7_length_204331_cov_37.767266	125780	127027	491.1	304
EOG092E0CQK	Complete	NODE_29_length_123016_cov_37.091745	100970	101908	440.9	266
EOG092E0CQT	Complete	NODE_31_length_116437_cov_44.059013	63677	64786	739.2	350
EOG092E0CR1	Complete	NODE_70_length_63941_cov_38.941787	18734	20374	538.5	377
EOG092E0CRK	Complete	NODE_7_length_204331_cov_37.767266	11551	12630	537.0	312
EOG092E0CRY	Complete	NODE_54_length_82353_cov_37.462368	8219	9400	358.1	245
EOG092E0CS5	Missing
EOG092E0CSJ	Complete	NODE_26_length_128386_cov_37.385480	98856	99872	317.0	230
EOG092E0CSO	Complete	NODE_36_length_107630_cov_38.520744	34139	35239	616.9	307
EOG092E0CSR	Complete	NODE_45_length_92879_cov_39.059672	65577	67472	678.8	436
EOG092E0CTV	Complete	NODE_35_length_108403_cov_41.344455	14895	16007	662.9	331
EOG092E0CTW	Complete	NODE_26_length_128386_cov_37.385480	75031	76101	351.7	258
EOG092E0CUL	Complete	NODE_37_length_106147_cov_39.123789	54239	55264	534.1	280
EOG092E0CUM	Complete	NODE_8_length_203896_cov_38.927669	14024	15052	647.0	324
EOG092E0CVG	Complete	NODE_46_length_91379_cov_42.106763	68426	69532	385.0	286
EOG092E0CVK	Complete	NODE_5_length_269732_cov_38.018630	90861	92240	391.5	360
EOG092E0CVQ	Fragmented	NODE_72_length_63782_cov_37.885104	33190	42669	530.3	280
EOG092E0CW4	Complete	NODE_41_length_103215_cov_37.184383	87322	88320	179.5	235
EOG092E0CWV	Complete	NODE_29_length_123016_cov_37.091745	104447	105418	562.8	284
EOG092E0CX7	Complete	NODE_99_length_32760_cov_37.231341	26542	29199	469.9	533
EOG092E0CXN	Missing
EOG092E0CY7	Complete	NODE_28_length_124187_cov_40.500371	90867	91820	342.3	219
EOG092E0CZC	Complete	NODE_88_length_40463_cov_38.476836	18437	19516	586.8	315
EOG092E0CZS	Complete	NODE_8_length_203896_cov_38.927669	89955	91004	543.9	303
EOG092E0D0Q	Complete	NODE_15_length_165883_cov_37.897617	128774	130012	507.7	344
EOG092E0D0U	Complete	NODE_28_length_124187_cov_40.500371	105537	106448	616.3	293
EOG092E0D11	Complete	NODE_36_length_107630_cov_38.520744	13798	14952	446.3	307
EOG092E0D1J	Complete	NODE_55_length_81905_cov_48.194246	54558	55958	235.8	206
EOG092E0D1N	Complete	NODE_58_length_77084_cov_37.760739	26698	27789	125.3	175
EOG092E0D1T	Complete	NODE_20_length_155575_cov_37.679559	80921	82357	501.8	309
EOG092E0D28	Complete	NODE_76_length_54570_cov_38.027607	27272	29170	368.9	357
EOG092E0D2T	Complete	NODE_106_length_27156_cov_34.981698	24230	25267	521.2	293
EOG092E0D32	Complete	NODE_45_length_92879_cov_39.059672	40439	42829	589.8	471
EOG092E0D35	Complete	NODE_1_length_449352_cov_38.101223	435480	436418	365.1	245
EOG092E0D3I	Complete	NODE_4_length_296178_cov_37.378083	46571	47809	276.4	258
EOG092E0D40	Complete	NODE_72_length_63782_cov_37.885104	15758	16900	161.5	187
EOG092E0D55	Complete	NODE_39_length_104501_cov_36.346954	63672	64604	426.6	249
EOG092E0D5V	Complete	NODE_53_length_84142_cov_39.096139	59913	60851	293.3	239
EOG092E0D6E	Complete	NODE_7_length_204331_cov_37.767266	130258	131415	561.5	304
EOG092E0D6O	Complete	NODE_128_length_10907_cov_35.786718	6878	7912	365.9	264
EOG092E0D6P	Complete	NODE_13_length_175709_cov_37.194718	44994	46001	301.1	240
EOG092E0D6T	Complete	NODE_10_length_202365_cov_37.197761	49374	50762	586.7	302
EOG092E0D6Y	Complete	NODE_17_length_162010_cov_37.467976	139783	141261	286.3	232
EOG092E0D7P	Complete	NODE_10_length_202365_cov_37.197761	189970	191448	515.7	360
EOG092E0D7V	Complete	NODE_2_length_376067_cov_37.491936	276005	277009	569.3	301
EOG092E0D7Y	Complete	NODE_7_length_204331_cov_37.767266	77808	78830	431.5	282
EOG092E0D85	Complete	NODE_9_length_202726_cov_40.339476	139393	140397	273.6	246
EOG092E0D8D	Complete	NODE_10_length_202365_cov_37.197761	124906	126246	529.0	285
EOG092E0D8E	Complete	NODE_52_length_86079_cov_37.701641	58828	60528	230.2	323
EOG092E0D8O	Complete	NODE_93_length_37754_cov_35.608372	25728	26735	446.5	259
EOG092E0D9B	Complete	NODE_16_length_162425_cov_39.423108	129026	130459	518.5	352
EOG092E0D9Q	Complete	NODE_85_length_43106_cov_37.185919	10945	12465	439.3	361
EOG092E0DAB	Complete	NODE_86_length_43021_cov_38.225737	14346	15428	405.1	291
EOG092E0DAG	Complete	NODE_71_length_63814_cov_38.161311	10244	11572	537.1	367
EOG092E0DAS	Complete	NODE_72_length_63782_cov_37.885104	23712	25205	359.9	275
EOG092E0DB8	Complete	NODE_78_length_49069_cov_37.337924	28484	29776	570.9	342
EOG092E0DBJ	Complete	NODE_78_length_49069_cov_37.337924	31727	32536	199.8	153
EOG092E0DBK	Complete	NODE_54_length_82353_cov_37.462368	56293	57129	400.1	242
EOG092E0DC4	Complete	NODE_27_length_128337_cov_38.689777	51431	52339	257.9	232
EOG092E0DCX	Complete	NODE_42_length_97169_cov_37.579319	28203	29165	579.3	283
EOG092E0DE1	Complete	NODE_6_length_246120_cov_37.254880	230218	231498	431.1	282
EOG092E0DE2	Complete	NODE_90_length_39707_cov_38.092807	26158	27018	457.2	239
EOG092E0DEE	Complete	NODE_39_length_104501_cov_36.346954	67469	68563	316.8	290
EOG092E0DEM	Complete	NODE_12_length_177874_cov_37.650813	24717	25616	361.3	242
EOG092E0DEQ	Complete	NODE_28_length_124187_cov_40.500371	23069	24259	571.6	311
EOG092E0DEY	Complete	NODE_20_length_155575_cov_37.679559	6017	7030	320.3	249
EOG092E0DFE	Complete	NODE_2_length_376067_cov_37.491936	220239	221342	449.3	265
EOG092E0DFV	Complete	NODE_119_length_15169_cov_35.307596	4483	5397	175.5	181
EOG092E0DGX	Complete	NODE_64_length_70580_cov_37.890067	50817	51890	242.3	252
EOG092E0DH6	Complete	NODE_49_length_89111_cov_37.128155	53853	54815	538.6	290
EOG092E0DHS	Complete	NODE_63_length_71111_cov_39.342181	19526	20566	208.5	209
EOG092E0DHV	Complete	NODE_13_length_175709_cov_37.194718	56750	57874	406.8	287
EOG092E0DI2	Complete	NODE_98_length_34128_cov_37.335427	10883	11803	470.6	267
EOG092E0DIK	Complete	NODE_100_length_31993_cov_36.639239	5840	6808	569.8	291
EOG092E0DIP	Complete	NODE_51_length_87655_cov_37.439829	60849	61832	369.2	227
EOG092E0DIV	Complete	NODE_19_length_158332_cov_37.014670	60423	61376	133.5	179
EOG092E0DJ7	Complete	NODE_26_length_128386_cov_37.385480	110672	112084	420.5	318
EOG092E0DJU	Complete	NODE_7_length_204331_cov_37.767266	91653	92621	478.9	255
